"Side","Deck","Num","GID","HomePlanet","CryoSleep","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","IID","Spending","HasSpent","GroupSize","GroupNumCabinsNA","GroupNumCabins","GroupNumTransported","GroupNumNotTransported","GroupTransportedPct","GroupNumInCabinMode","GroupNumHomePlanets","GroupNumDestinations","GroupHomePlanetMode","GroupDestinationMode","CabinSize","CabinNumTransported","CabinNumNotTransported","CabinTransportedPct","CabinNumCryo","SideNeighbors","SideNeighborsTransported","SideNeighborsTransportedPct","FrontNeighbors","FrontNeighborsTransported","FrontNeighborsTransportedPct","BackNeighbors","BackNeighborsTransported","BackNeighborsTransportedPct","DiagFrontNeighbors","DiagFrontNeighborsTransported","DiagFrontNeighborsTransportedPct","DiagBackNeighbors","DiagBackNeighborsTransported","DiagBackNeighborsTransportedPct","Cabin","PassengerId","Name","Transported","Train","LastName","GroupCabinMode"
"S","F",467,2435,"Earth","FALSE","TRAPPIST-1e",33,"FALSE",4,0,28,0,2757,1,2789,TRUE,1,0,1,0,1,0,1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,0,1,0,0,1,0,0,2,2,1,1,1,1,2,0,0,"F/467/S","2435_01","Lynnee Bonder","FALSE","TRUE","Bonder","F/467/S"
"P","F",468,2303,"Mars","FALSE","55 Cancri e",52,"FALSE",1377,0,32,22,0,1,1431,TRUE,1,0,1,1,0,1,1,1,1,"Mars","55 Cancri e",1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0.01925,1,0,0,"F/468/P","2303_01","Beal Chort","TRUE","TRUE","Chort","F/468/P"
"S","F",468,2441,"Earth","FALSE","55 Cancri e",17,"FALSE",0,11,493,0,372,1,876,TRUE,1,0,1,0,1,0,1,1,1,"Earth","55 Cancri e",1,0,1,0,0,1,1,1,0,0,0.0194999999999997,1,0,0,1,0,0,1,0,0,"F/468/S","2441_01","Tamin Bowenasey","FALSE","TRUE","Bowenasey","F/468/S"
"P","F",469,2313,"Mars","FALSE","TRAPPIST-1e",29,"FALSE",1365,0,791,210,0,1,2366,TRUE,1,0,1,0,1,0,1,1,1,"Mars","TRAPPIST-1e",1,0,1,0,0,0,0,0.01658452950558,1,0,0,1,1,1,1,0,0,1,0,0,"F/469/P","2313_01","Lish Kart","FALSE","TRUE","Kart","F/469/P"
"S","F",469,2447,"Earth","FALSE","TRAPPIST-1e",42,"FALSE",549,84.0747553867701,2,252,0,1,887.07475538677,TRUE,1,0,1,0,0,0.460405952380951,1,1,1,"Earth","TRAPPIST-1e",1,0,0,0.424216666666667,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,"F/469/S","2447_01","Chelly Simson",NA,"FALSE","Simson","F/469/S"
"P","F",47,217,"Earth","FALSE","TRAPPIST-1e",38,"FALSE",1517,0,0,27,0,1,1544,TRUE,1,0,1,0,1,0,1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,0,2,2,1,1,0,0,1,0,0,0,0,0.0265,1,0,0,"F/47/P","0217_01","Prilly Shieldson","FALSE","TRUE","Shieldson","F/47/P"
"S","F",47,244,"Mars","TRUE","TRAPPIST-1e",43,"FALSE",0,0,0,0,0,1,0,FALSE,2,1,1,2,0,1,1,1,2,"Mars","55 Cancri e",2,2,0,1,2,1,0,0,0,0,0.0299166666666664,1,0,0,1,0,0,1,0,0,"F/47/S","0244_01","Froos Sad","TRUE","TRUE","Sad","F/47/S"
"S","F",47,244,"Mars","TRUE","55 Cancri e",14,"FALSE",0,0,0,0,0,2,0,FALSE,2,1,1,2,0,1,1,1,2,"Mars","55 Cancri e",2,2,0,1,2,1,0,0,0,0,0.0280833333333331,1,0,0,1,0,0,1,0,0,"F/47/S","0244_02","Tous Sad","TRUE","TRUE","Sad","F/47/S"
"P","F",470,2318,"Earth","FALSE","TRAPPIST-1e",18,"FALSE",128,37,626,0,5,1,796,TRUE,1,0,1,0,1,0,1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,0,1,0,0,0,0,0.0184999999999996,1,0,0,1,0,0,0,0,0.0158333333333328,"F/470/P","2318_01","Lindy Bradamss","FALSE","TRUE","Bradamss","F/470/P"
"S","F",470,2452,"Earth","FALSE","55 Cancri e",42,"FALSE",526,2,28,161,136.562472129819,1,853.56247212982,TRUE,1,0,1,0,1,0,1,1,1,"Earth","55 Cancri e",1,0,1,0,0,1,0,0,1,0,0,0,0,0.025416666666665,0,0,0.0204666666666667,1,0,0,"F/470/S","2452_01","Lorey Wiggs","FALSE","TRUE","Wiggs","F/470/S"
"P","F",471,2328,"Earth","FALSE","TRAPPIST-1e",49,"FALSE",9,146,207,688,2,1,1052,TRUE,1,0,1,0,0,0.404308333333332,1,1,1,"Earth","TRAPPIST-1e",1,0,0,0.422833333333334,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,"F/471/P","2328_01","Artis Farrowns",NA,"FALSE","Farrowns","F/471/P"
"S","F",471,2455,"Mars","FALSE","TRAPPIST-1e",42,"FALSE",554,0,1168,0,275,1,1997,TRUE,1,0,1,0,1,0,1,1,1,"Mars","TRAPPIST-1e",1,0,1,0,0,0,0,0.0278333333333313,1,0,0,1,0,0,1,1,1,1,0,0,"F/471/S","2455_01","Naish Muste","FALSE","TRUE","Muste","F/471/S"
"P","F",472,2329,"Mars","TRUE","TRAPPIST-1e",29,"FALSE",0,0,0,0,0,1,0,FALSE,1,0,1,1,0,1,1,1,1,"Mars","TRAPPIST-1e",1,1,0,1,1,1,0,0,0,0,0.0155256410256405,0,0,0.00700114653243669,0,0,0.0122333333333333,1,0,0,"F/472/P","2329_01","Heersh Burry","TRUE","TRUE","Burry","F/472/P"
"S","F",472,2466,"Earth","FALSE","TRAPPIST-1e",42,"FALSE",118.127593237347,1,61,897,0,1,1077.12759323735,TRUE,1,0,1,0,1,0,1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,0,1,1,1,0,0,0.0148571428571424,1,0,0,0,0,0.0195,0,0,0.0197380952380948,"F/472/S","2466_01","Carley Harmond","FALSE","TRUE","Harmond","F/472/S"
"P","F",473,2330,"Earth","FALSE","PSO J318.5-22",21,"FALSE",17,0,0,595,0,1,612,TRUE,1,0,1,0,0,0.402245238095237,1,1,1,"Earth","PSO J318.5-22",1,0,0,0.4352,0,0,0,0.017333333333331,1,0,0,1,1,1,0,0,0.0281,1,0,0,"F/473/P","2330_01","Jarena Weaverays",NA,"FALSE","Weaverays","F/473/P"
"S","F",473,2469,"Mars","TRUE","TRAPPIST-1e",25,"FALSE",0,0,0,0,0,1,0,FALSE,2,0,1,0,0,0.442244841269841,2,1,1,"Mars","TRAPPIST-1e",2,0,0,0.47235925925926,1,0,0,0.0164999999999978,0,0,0.0149999999999995,1,0,0,1,0,0,1,1,1,"F/473/S","2469_01","Cruis Apple",NA,"FALSE","Apple","F/473/S"
"S","F",473,2469,"Mars","FALSE","TRAPPIST-1e",19,"FALSE",278,0,311,560,0,2,1149,TRUE,2,0,1,0,0,0.462978571428571,2,1,1,"Mars","TRAPPIST-1e",2,0,0,0.496904761904762,1,0,0,0.0119999999999979,0,0,0.022133333333333,1,0,0,1,0,0,1,1,1,"F/473/S","2469_02","Ming Apple",NA,"FALSE","Apple","F/473/S"
"P","F",474,2338,"Earth","FALSE","TRAPPIST-1e",26,"FALSE",14,0,0,857,0,2,871,TRUE,2,0,2,1,1,0.5,1,1,2,"Earth","55 Cancri e",1,0,1,0,0,0,0,0.0237499999999979,1,0,0,0,0,0.0324999999999983,1,1,1,0,0,0.0180999999999995,"F/474/P","2338_02","Julion Moodman","FALSE","TRUE","Moodman","F/474/P"
"S","F",474,2473,"Earth","FALSE","TRAPPIST-1e",25,"FALSE",0,0,3,867,0,1,870,TRUE,1,0,1,0,0,0.443821428571428,1,1,1,"Earth","TRAPPIST-1e",1,0,0,0.4429,0,1,0,0,1,1,1,0,0,0.0122499999999983,1,0,0,0,0,0.0134999999999994,"F/474/S","2473_01","Willah Cleachrand",NA,"FALSE","Cleachrand","F/474/S"
"P","F",475,2339,"Mars","FALSE","TRAPPIST-1e",46,"FALSE",1290,0,57,0,0,1,1347,TRUE,1,0,1,0,1,0,1,1,1,"Mars","TRAPPIST-1e",1,0,1,0,0,1,1,1,0,0,0.0184999999999996,1,0,0,1,0,0,0,0,0.016714141414141,"F/475/P","2339_01","Book Shrie","FALSE","TRUE","Shrie","F/475/P"
"S","F",475,2474,"Mars","TRUE","TRAPPIST-1e",36,"FALSE",0,0,0,0,0,1,0,FALSE,1,0,1,1,0,1,1,1,1,"Mars","TRAPPIST-1e",1,1,0,1,1,1,0,0,1,0,0,0,0,0.0101999999999982,0,0,0.0127666666666666,1,0,0,"F/475/S","2474_01","Blesh Che","TRUE","TRUE","Che","F/475/S"
"P","F",476,2346,"Earth","FALSE","TRAPPIST-1e",17,"FALSE",817,0,0,0,0,1,817,TRUE,1,0,1,0,0,0.446069047619047,1,1,1,"Earth","TRAPPIST-1e",1,0,0,0.417916666666667,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,"F/476/P","2346_01","Annard Mullon",NA,"FALSE","Mullon","F/476/P"
"S","F",476,2480,"Earth","FALSE","55 Cancri e",41,"FALSE",682,0,0,0,17,1,699,TRUE,1,0,1,0,1,0,1,1,1,"Earth","55 Cancri e",1,0,1,0,0,0,0,0.0194999999999978,1,0,0,1,1,1,1,0,0,1,0,0,"F/476/S","2480_01","Allara Llovers","FALSE","TRUE","Llovers","F/476/S"
"P","F",477,2347,"Earth","FALSE","55 Cancri e",28,"FALSE",613,22,0,0,0,1,635,TRUE,7,0,2,3,4,0.428571428571429,6,1,3,"Earth","55 Cancri e",1,0,1,0,0,1,0,0,0,0,0.0453333333333332,0,0,0.0547142857142841,0,0,0.0471666666666667,1,0,0,"F/477/P","2347_01","Evaley Wellierras","FALSE","TRUE","Wellierras","G/377/P"
"S","F",477,2483,"Earth","FALSE","55 Cancri e",35,"FALSE",2594,195,0,0,0,1,2789,TRUE,1,0,1,0,1,0,1,1,1,"Earth","55 Cancri e",1,0,1,0,0,1,0,0,0,0,0.027333333333333,1,0,0,0,0,0.0453666666666667,0,0,0.0273928571428567,"F/477/S","2483_01","Eulah Crayeson","FALSE","TRUE","Crayeson","F/477/S"
"P","F",478,2350,"Mars","FALSE","TRAPPIST-1e",36,"FALSE",853,382,8,14,30,2,1287,TRUE,3,0,2,0,0,0.476957142857142,2,1,2,"Mars","TRAPPIST-1e",2,0,0,0.5052,1,0,0,0.0175267857142836,0,0,0.0184999999999997,1,0,0,0,0,0.0163333333333333,1,0,0,"F/478/P","2350_02","Nutz Fle",NA,"FALSE","Fle","F/478/P"
"P","F",478,2350,"Mars","TRUE","55 Cancri e",19,"FALSE",0,0,0,0,0,3,0,FALSE,3,0,2,0,0,0.445543681318681,2,1,2,"Mars","TRAPPIST-1e",2,0,0,0.479241666666667,1,0,0,0.0101037087912065,0,0,0.0127999999999995,1,0,0,0,0,0.00649999999999996,1,0,0,"F/478/P","2350_03","Flark Gooki",NA,"FALSE","Gooki","F/478/P"
"S","F",478,2484,"Mars","FALSE","TRAPPIST-1e",18,"FALSE",572,0,21,441,5,2,1039,TRUE,2,0,1,0,0,0.46377619047619,2,1,1,"Mars","TRAPPIST-1e",2,0,0,0.493591666666667,1,0,0,0.0164999999999978,0,0,0.0159999999999996,1,0,0,0,0,0.0168333333333333,1,0,0,"F/478/S","2484_02","Cheats Clake",NA,"FALSE","Clake","F/478/S"
"S","F",478,2484,"Mars","TRUE","TRAPPIST-1e",71,"FALSE",0,0,0,0,0,1,0,FALSE,2,0,1,0,0,0.45672738095238,2,1,1,"Mars","TRAPPIST-1e",2,0,0,0.476733333333334,1,0,0,0.0119999999999977,0,0,0.0133333333333329,1,0,0,0,0,0.0140833333333333,1,0,0,"F/478/S","2484_01","Eres Clake",NA,"FALSE","Clake","F/478/S"
"P","F",479,2351,"Mars","FALSE","TRAPPIST-1e",39,"FALSE",995,0,169,27,0,2,1191,TRUE,2,0,2,0,0,0.448036904761904,1,1,1,"Mars","TRAPPIST-1e",1,0,0,0.454292857142857,0,0,0,0.0213333333333312,0,0,0.0162499999999996,0,0,0.0182999999999983,1,1,1,0,0,0.0231666666666662,"F/479/P","2351_02","Toats Botie",NA,"FALSE","Botie","D/70/P"
"S","F",479,2490,"Earth","FALSE","TRAPPIST-1e",38,"FALSE",41,0,19,57,685,1,802,TRUE,1,0,1,0,0,0.401808333333332,1,1,1,"Earth","TRAPPIST-1e",1,0,0,0.438925,0,0,0,0.00749999999999778,1,1,1,0,0,0.0149999999999983,0,0,0.00799999999999996,0,0,0.00649999999999945,"F/479/S","2490_01","Chael Baxters",NA,"FALSE","Baxters","F/479/S"
"P","F",48,220,"Earth","FALSE","TRAPPIST-1e",16,"FALSE",0,3,0,0,1099,5,1102,TRUE,7,0,3,3,4,0.428571428571429,5,1,2,"Earth","TRAPPIST-1e",1,0,1,0,0,0,0,0.0475833333333313,0,0,0.0454166666666665,1,0,0,2,1,0.5,2,2,1,"F/48/P","0220_05","Velyne Wilsoney","FALSE","TRUE","Wilsoney","G/37/P"
"S","F",48,256,"Earth","FALSE","PSO J318.5-22",41,"FALSE",0,0,728,0,0,1,728,TRUE,1,0,1,0,0,0.431529761904761,1,1,1,"Earth","PSO J318.5-22",1,0,0,0.447407142857143,0,1,0,0,2,1,0.5,2,2,1,0,0,0.0297142857142857,1,0,0,"F/48/S","0256_01","Kerryn Bensley",NA,"FALSE","Bensley","F/48/S"
"P","F",480,2359,"Earth","FALSE","TRAPPIST-1e",22,"FALSE",1448,0,0,0,1,1,1449,TRUE,1,0,1,0,0,0.398323809523808,1,1,1,"Earth","TRAPPIST-1e",1,0,0,0.42559880952381,0,1,1,1,1,1,1,0,0,0.0169714285714269,1,0,0,0,0,0.0191666666666662,"F/480/P","2359_01","Allene Macdonadows",NA,"FALSE","Macdonadows","F/480/P"
"S","F",480,2492,"Mars","TRUE","TRAPPIST-1e",27,"FALSE",0,0,0,0,0,1,0,FALSE,1,0,1,1,0,1,1,1,1,"Mars","TRAPPIST-1e",1,1,0,1,1,0,0,0.0133377551020387,1,0,0,0,0,0.0130869565217373,1,1,1,0,0,0.0129930875576031,"F/480/S","2492_01","Pebuts Burry","TRUE","TRUE","Burry","F/480/S"
"P","F",481,2361,"Earth","FALSE","PSO J318.5-22",29,"FALSE",0,0,792,0,0,2,792,TRUE,2,0,2,1,1,0.5,1,1,1,"Earth","PSO J318.5-22",1,1,0,1,0,1,0,0,1,0,0,0,0,0.0169999999999983,0,0,0.0241666666666666,1,1,1,"F/481/P","2361_02","Megany Belley","TRUE","TRUE","Belley","F/481/P"
"S","F",481,2496,"Earth","FALSE","TRAPPIST-1e",25,"FALSE",64,0,0,660,0,1,724,TRUE,1,0,1,0,1,0,1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,0,1,1,1,0,0,0.0137499999999996,1,1,1,1,0,0,0,0,0.00866666666666617,"F/481/S","2496_01","Ireen Goody","FALSE","TRUE","Goody","F/481/S"
"P","F",482,2366,"Mars","TRUE","TRAPPIST-1e",35,"FALSE",0,0,0,0,0,1,0,FALSE,1,0,1,0,1,0,1,1,1,"Mars","TRAPPIST-1e",1,0,1,0,1,0,0,0.0177243589743569,1,0,0,1,1,1,1,0,0,1,0,0,"F/482/P","2366_01","Almone Raste","FALSE","TRUE","Raste","F/482/P"
"S","F",482,2504,"Earth","FALSE","TRAPPIST-1e",35,"FALSE",127,629,59,86,0,1,901,TRUE,1,0,1,0,0,0.457072619047618,1,1,1,"Earth","TRAPPIST-1e",1,0,0,0.431783333333334,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,"F/482/S","2504_01","Nancis Hopez",NA,"FALSE","Hopez","F/482/S"
"P","F",483,2367,"Earth","FALSE","TRAPPIST-1e",19,"FALSE",0,0,1,644,0,1,645,TRUE,1,0,1,0,1,0,1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0135,0,0,0.0109999999999995,"F/483/P","2367_01","Mela Brookes","FALSE","TRUE","Brookes","F/483/P"
"S","F",483,2509,"Earth","FALSE","TRAPPIST-1e",43,"FALSE",0,9,1145,0,0,1,1154,TRUE,1,0,1,0,1,0,1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,0,1,0,0,0,0,0.0184999999999997,0,0,0.014666666666665,1,0,0,1,0,0,"F/483/S","2509_01","Wen Georgasey","FALSE","TRUE","Georgasey","F/483/S"
"P","F",484,2369,"Earth","FALSE","TRAPPIST-1e",30,"FALSE",3,0,880,0,40,1,923,TRUE,1,0,1,0,1,0,1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,0,0,0,0.012999999999998,0,0,0.0144880952380948,1,0,0,1,1,1,1,0,0,"F/484/P","2369_01","Netty Youngrayes","FALSE","TRUE","Youngrayes","F/484/P"
"S","F",484,2517,"Mars","TRUE","TRAPPIST-1e",35,"FALSE",0,0,0,0,0,1,0,FALSE,1,0,1,0,0,0.377749999999999,1,1,1,"Mars","TRAPPIST-1e",1,0,0,0.474933333333334,1,1,0,0,1,1,1,1,0,0,0,0,0.012,1,0,0,"F/484/S","2517_01","Miten Nuthe",NA,"FALSE","Nuthe","F/484/S"
"P","F",485,2371,"Earth","FALSE","TRAPPIST-1e",15,"FALSE",1,0,859,0,0,1,860,TRUE,1,0,1,0,0,0.431833333333332,1,1,1,"Earth","TRAPPIST-1e",1,0,0,0.439883333333334,0,1,1,1,0,0,0.0153666666666662,1,0,0,0,0,0.015875,0,0,0.0155714285714281,"F/485/P","2371_01","Hilip Summington",NA,"FALSE","Summington","F/485/P"
"S","F",485,2519,"Earth","FALSE","TRAPPIST-1e",24,"FALSE",172,775,344,0,0,1,1291,TRUE,1,0,1,1,0,1,1,1,1,"Earth","TRAPPIST-1e",1,1,0,1,0,0,0,0.00702678571428349,0,0,0.0223333333333331,0,0,0.0264999999999982,0,0,0.0175,1,0,0,"F/485/S","2519_01","Lyde Whitez","TRUE","TRUE","Whitez","F/485/S"
"P","F",486,2372,"Mars","FALSE","TRAPPIST-1e",42,"FALSE",884,336,0,8,0,1,1228,TRUE,1,0,1,0,0,0.459508333333332,1,1,1,"Mars","TRAPPIST-1e",1,0,0,0.419830952380953,0,0,0,0.0213333333333313,1,0,0,0,0,0.0278333333333316,1,1,1,1,1,1,"F/486/P","2372_01","Macode Sto",NA,"FALSE","Sto","F/486/P"
"S","F",486,2525,"Earth","FALSE","TRAPPIST-1e",15,"FALSE",756,3,43,30,45,1,877,TRUE,1,0,1,0,0,0.396399999999999,1,1,1,"Earth","TRAPPIST-1e",1,0,0,0.442063095238095,0,0,0,0.0156111111111089,1,1,1,1,1,1,1,0,0,0,0,0.00799999999999946,"F/486/S","2525_01","Lloyde Mayson",NA,"FALSE","Mayson","F/486/S"
"P","F",487,2379,"Earth","FALSE","TRAPPIST-1e",35,"FALSE",194,0,678,0,0,1,872,TRUE,1,0,1,0,1,0,1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,0,1,1,1,1,0,0,0,0,0.00923809523809357,1,0,0,0,0,0.0129999999999995,"F/487/P","2379_01","Monard Grifford","FALSE","TRUE","Grifford","F/487/P"
"S","F",487,2528,"Mars","FALSE","TRAPPIST-1e",48,"FALSE",639,412,110,0,0,1,1161,TRUE,1,0,1,1,0,1,1,1,1,"Mars","TRAPPIST-1e",1,1,0,1,0,1,0,0,1,0,0,0,0,0.0164807692307675,1,0,0,0,0,0.00957142857142806,"F/487/S","2528_01","Smonch Bau","TRUE","TRUE","Bau","F/487/S"
"P","F",488,2382,"Earth","FALSE","55 Cancri e",41,"FALSE",0,33,0,1324,0,1,1357,TRUE,1,0,1,0,1,0,1,1,1,"Earth","55 Cancri e",1,0,1,0,0,1,0,0,0,0,0.0245999999999997,1,0,0,2,1,0.5,1,1,1,"F/488/P","2382_01",NA,"FALSE","TRUE",NA,"F/488/P"
"S","F",488,2530,"Mars","FALSE","TRAPPIST-1e",25,"FALSE",1734,1,189,1,0,1,1925,TRUE,1,0,1,0,1,0,1,1,1,"Mars","TRAPPIST-1e",1,0,1,0,0,1,0,0,2,1,0.5,1,1,1,0,0,0.0178571428571428,1,0,0,"F/488/S","2530_01","Sil Start","FALSE","TRUE","Start","F/488/S"
"P","F",489,2386,"Mars","TRUE","TRAPPIST-1e",28,"FALSE",0,0,0,0,0,1,0,FALSE,1,0,1,0,0,0.409280952380952,1,1,1,"Mars","TRAPPIST-1e",1,0,0,0.459128571428572,1,2,1,0.5,1,0,0,1,0,0,0,0,0.0124,1,0,0,"F/489/P","2386_01","Dat Peake",NA,"FALSE","Peake","F/489/P"
"S","F",489,2532,"Mars","FALSE","TRAPPIST-1e",24,"FALSE",737,37,1682,0,0,1,2456,TRUE,2,0,1,1,1,0.5,2,1,1,"Mars","TRAPPIST-1e",2,1,1,0.5,1,0,0,0.0224999999999979,0,0,0.0181666666666663,1,0,0,1,0,0,1,0,0,"F/489/S","2532_01","Gorn Traie","FALSE","TRUE","Traie","F/489/S"
"S","F",489,2532,"Mars","TRUE","TRAPPIST-1e",69,"FALSE",0,0,0,0,0,2,0,FALSE,2,0,1,1,1,0.5,2,1,1,"Mars","TRAPPIST-1e",2,1,1,0.5,1,0,0,0.0219404761904739,0,0,0.0129999999999996,1,0,0,1,0,0,1,0,0,"F/489/S","2532_02","Goldch Traie","TRUE","TRUE","Traie","F/489/S"
"P","F",49,230,"Earth","FALSE","TRAPPIST-1e",20,"FALSE",786,0,0,0,128.137822619048,2,914.137822619048,TRUE,2,0,1,0,0,0.454680952380952,2,1,2,"Earth","PSO J318.5-22",2,0,0,0.438203571428572,1,2,1,0.5,1,0,0,1,0,0,1,0,0,0,0,0.0269999999999996,"F/49/P","0230_02","Ren Burksson",NA,"FALSE","Burksson","F/49/P"
"P","F",49,230,"Earth","TRUE","PSO J318.5-22",29,"FALSE",0,0,0,0,0,1,0,FALSE,2,0,1,0,0,0.43907795612627,2,1,2,"Earth","PSO J318.5-22",2,0,0,0.459471428571429,1,2,1,0.5,1,0,0,1,0,0,1,0,0,0,0,0.0241703703703699,"F/49/P","0230_01","Daisya Burksson",NA,"FALSE","Burksson","F/49/P"
"S","F",49,257,"Mars","FALSE","55 Cancri e",21,"FALSE",1664,0,449.250333333333,0,0,1,2113.25033333333,TRUE,2,0,1,1,1,0.5,2,1,2,"Mars","55 Cancri e",2,1,1,0.5,1,0,0,0.0293333333333312,1,0,0,0,0,0.0494999999999983,1,0,0,1,0,0,"F/49/S","0257_01","Errohs Berte","FALSE","TRUE","Berte","F/49/S"
"S","F",49,257,"Mars","TRUE","TRAPPIST-1e",60,"FALSE",0,0,0,0,0,2,0,FALSE,2,0,1,1,1,0.5,2,1,2,"Mars","55 Cancri e",2,1,1,0.5,1,0,0,0.0310833333333311,1,0,0,0,0,0.0261428571428554,1,0,0,1,0,0,"F/49/S","0257_02","Squars Berte","TRUE","TRUE","Berte","F/49/S"
"P","F",490,2398,"Earth","FALSE","TRAPPIST-1e",21,"FALSE",0,780,44,0,5,1,829,TRUE,1,0,1,0,1,0,1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,0,0,0,0.0248333333333312,0,0,0.017633333333333,0,0,0.0117499999999983,1,0,0,2,1,0.5,"F/490/P","2398_01","Loresa Barnolaney","FALSE","TRUE","Barnolaney","F/490/P"
"S","F",490,2536,"Mars","TRUE","TRAPPIST-1e",47,"FALSE",0,0,0,0,0,1,0,FALSE,1,0,1,0,0,0.386607142857142,1,1,1,"Mars","TRAPPIST-1e",1,0,0,0.460911904761905,1,1,0,0,1,0,0,2,1,0.5,0,0,0.0125,0,0,0.0117499999999994,"F/490/S","2536_01","Heres Paie",NA,"FALSE","Paie","F/490/S"
"P","F",491,2400,"Earth","FALSE","55 Cancri e",41,"FALSE",574,173,0,2,0,1,749,TRUE,1,0,1,0,0,0.446474999999999,1,1,1,"Earth","55 Cancri e",1,0,0,0.419842857142857,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0.0176666666666662,"F/491/P","2400_01","Alicey Knoxonway",NA,"FALSE","Knoxonway","F/491/P"
"S","F",491,2546,"Earth","FALSE","TRAPPIST-1e",36,"FALSE",548,179,24,0,77,1,828,TRUE,1,0,1,0,1,0,1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,0,0,0,0.00999999999999781,1,1,1,0,0,0.0139999999999983,1,0,0,1,0,0,"F/491/S","2546_01","Etha Shawatson","FALSE","TRUE","Shawatson","F/491/S"
"P","F",492,2409,"Earth","FALSE","55 Cancri e",22,"FALSE",292,395,0,0,3,1,690,TRUE,2,0,2,1,1,0.5,1,1,2,"Earth","55 Cancri e",1,0,1,0,0,1,1,1,1,1,1,0,0,0.024564285714284,0,0,0.0314166666666667,1,0,0,"F/492/P","2409_01","Briam Pottonalden","FALSE","TRUE","Pottonalden","F/492/P"
"S","F",492,2552,"Earth","FALSE","TRAPPIST-1e",19,"FALSE",0,1124,4,0,0,1,1128,TRUE,3,0,2,3,0,1,2,1,2,"Earth","55 Cancri e",1,1,0,1,0,1,0,0,0,0,0.0192666666666664,1,0,0,1,1,1,0,0,0.0274999999999995,"F/492/S","2552_01","Arlen Vincenton","TRUE","TRUE","Vincenton","G/408/S"
"P","F",493,2411,"Earth","FALSE","TRAPPIST-1e",29,"FALSE",19,2115,17,124.585411375661,0,1,2275.58541137566,TRUE,1,0,1,1,0,1,1,1,1,"Earth","TRAPPIST-1e",1,1,0,1,0,0,0,0.0292619047619027,0,0,0.0158333333333329,1,0,0,0,0,0.0561666666666667,1,1,1,"F/493/P","2411_01","Brinez Howenters","TRUE","TRUE","Howenters","F/493/P"
"S","F",493,2554,"Earth","FALSE","PSO J318.5-22",22,"FALSE",0,1185,3,0,241.955318452381,1,1429.95531845238,TRUE,1,0,1,0,0,0.379833333333332,1,1,1,"Earth","PSO J318.5-22",1,0,0,0.444901190476191,0,1,1,1,0,0,0.0111666666666663,1,1,1,0,0,0.0256,1,0,0,"F/493/S","2554_01","Gracy Wallerson",NA,"FALSE","Wallerson","F/493/S"
"P","F",494,2415,"Earth","FALSE","TRAPPIST-1e",41,"FALSE",98,2634,0,3,0,1,2735,TRUE,1,0,1,0,0,0.444651190476189,1,1,1,"Earth","TRAPPIST-1e",1,0,0,0.417692857142857,0,0,0,0.0290833333333311,0,0,0.0254999999999998,1,1,1,0,0,0.0467619047619047,0,0,0.0416904761904758,"F/494/P","2415_01","Dawne Salez",NA,"FALSE","Salez","F/494/P"
"S","F",494,2567,"Mars","TRUE","TRAPPIST-1e",17,"FALSE",0,0,0,0,0,2,0,FALSE,2,0,2,0,0,0.432059523809523,1,1,1,"Mars","TRAPPIST-1e",1,0,0,0.479814021164022,1,0,0,0.0169999999999978,0,0,0.0100833333333329,0,0,0.0216904761904745,0,0,0.0224583333333333,1,1,1,"F/494/S","2567_02","Hon Pien",NA,"FALSE","Pien","E/180/S"
"P","F",495,2425,"Earth","FALSE","TRAPPIST-1e",30,"FALSE",0,1307,848,246,0,3,2401,TRUE,6,1,2,0,0,0.457945238095237,4,1,3,"Earth","TRAPPIST-1e",1,0,0,0.467654761904762,0,0,0,0.0382666666666645,0,0,0.0418333333333332,0,0,0.0243333333333317,1,0,0,0,0,0.0378095238095234,"F/495/P","2425_03","Rickie Tranklinay",NA,"FALSE","Tranklinay","G/396/P"
"S","F",495,2568,"Earth","FALSE","TRAPPIST-1e",20,"FALSE",0,636,0,4,0,1,640,TRUE,1,0,1,0,0,0.456738095238094,1,1,1,"Earth","TRAPPIST-1e",1,0,0,0.437866666666667,0,0,0,0.0188181818181795,1,0,0,0,0,0.0321666666666649,0,0,0.0198333333333333,0,0,0.0169999999999995,"F/495/S","2568_01","Moniey Whitneyes",NA,"FALSE","Whitneyes","F/495/S"
