"Cabin","Side","Deck","Num","GID","PassengerId","HomePlanet","CryoSleep","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","Name","Transported","Train","IID","Spending","HasSpent","LastName","GroupTrain","GroupSize","GroupNumCabinsNA","GroupNumCabins","GroupNumTransported","GroupNumNotTransported","GroupCabinMode","GroupNumInCabinMode","GroupNumHomePlanets","GroupNumDestinations","GroupHomePlanetMode","GroupDestinationMode","CabinSize","CabinNumNATransported","CabinNumTransported","CabinNumNotTransported","CabinTransportedPct","CabinNumCryo","SideNeighbors","SideNeighborsTransported","SideNeighborsTransportedPct","FrontNeighbors","FrontNeighborsTransported","FrontNeighborsTransportedPct","BackNeighbors","BackNeighborsTransported","BackNeighborsTransportedPct","DiagFrontNeighbors","DiagFrontNeighborsTransported","DiagFrontNeighborsTransportedPct","DiagBackNeighbors","DiagBackNeighborsTransported","DiagBackNeighborsTransportedPct"
"F/1052/S","S","F",1052,5492,"5492_01","Earth",FALSE,"TRAPPIST-1e",23,FALSE,0,551,59,720,14,"Keithy Prinson",FALSE,TRUE,1,1344,TRUE,"Prinson",TRUE,1,0,1,0,1,"F/1052/S",1,1,1,"Earth","TRAPPIST-1e",1,0,0,1,0,0,1,1,1,1,1,1,0,0,NA,0,0,NA,1,0,0
"F/1053/P","P","F",1053,5155,"5155_01","Mars",FALSE,"TRAPPIST-1e",18,FALSE,85,0,683,570,0,"Heep Tité",NA,FALSE,1,1338,TRUE,"Tité",FALSE,1,0,1,0,0,"F/1053/P",1,1,1,"Mars","TRAPPIST-1e",1,1,0,0,NA,0,1,1,1,1,0,0,1,1,1,0,0,NA,1,0,0
"F/1053/S","S","F",1053,5494,"5494_01","Earth",FALSE,"TRAPPIST-1e",22,FALSE,658,0,0,161,3,"Tonald Keithunts",TRUE,TRUE,1,822,TRUE,"Keithunts",TRUE,1,0,1,1,0,"F/1053/S",1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,1,0,0,0,NA,0,0,NA,1,0,0,1,0,0,1,1,1
"F/1054/P","P","F",1054,5158,"5158_01","Earth",FALSE,"TRAPPIST-1e",16,FALSE,0,1,0,NA,61,"Willah Jacostaney",FALSE,TRUE,1,62,TRUE,"Jacostaney",TRUE,1,0,1,0,1,"F/1054/P",1,1,1,"Earth","TRAPPIST-1e",1,0,0,1,0,0,0,0,NA,0,0,NA,0,0,NA,1,1,1,1,1,1
"F/1054/S","S","F",1054,5505,"5505_01","Earth",FALSE,NA,33,FALSE,588,1,0,2,64,"Derry Gaineyerson",NA,FALSE,1,655,TRUE,"Gaineyerson",FALSE,3,0,2,0,0,"G/886/S",2,1,2,"Earth","55 Cancri e",1,1,0,0,NA,0,1,0,0,1,1,1,1,1,1,0,0,NA,0,0,NA
"F/1055/P","P","F",1055,5168,"5168_01","Earth",FALSE,"TRAPPIST-1e",NA,FALSE,0,0,27,1358,0,"Tany Carverson",NA,FALSE,1,1385,TRUE,"Carverson",FALSE,1,0,1,0,0,"F/1055/P",1,1,1,"Earth","TRAPPIST-1e",1,1,0,0,NA,0,1,1,1,1,0,0,1,0,0,0,0,NA,0,0,NA
"F/1055/S","S","F",1055,5509,"5509_01","Earth",FALSE,"TRAPPIST-1e",27,FALSE,0,0,800,0,0,"Allene Douglasen",TRUE,TRUE,1,800,TRUE,"Douglasen",TRUE,1,0,1,1,0,"F/1055/S",1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,1,0,0,0,NA,0,0,NA,0,0,NA,1,0,0,1,0,0
"F/1056/P","P","F",1056,5170,"5170_01","Earth",FALSE,"55 Cancri e",23,FALSE,0,306,392,9,13,"Jeandy Hurchez",FALSE,TRUE,1,720,TRUE,"Hurchez",TRUE,1,0,1,0,1,"F/1056/P",1,1,1,"Earth","55 Cancri e",1,0,0,1,0,0,0,0,NA,1,1,1,0,0,NA,0,0,NA,1,1,1
"F/1056/S","S","F",1056,5513,"5513_03","Earth",FALSE,"TRAPPIST-1e",38,FALSE,28,0,0,696,0,"Dianya Mayods",NA,FALSE,3,724,TRUE,"Mayods",FALSE,4,0,2,0,0,"G/888/S",3,1,3,"Earth","TRAPPIST-1e",1,1,0,0,NA,0,1,0,0,0,0,NA,1,1,1,1,1,1,0,0,NA
"F/1057/P","P","F",1057,5173,"5173_01","Mars",TRUE,"TRAPPIST-1e",19,FALSE,0,0,0,0,0,"Supies Biba",TRUE,TRUE,1,0,FALSE,"Biba",TRUE,1,0,1,1,0,"F/1057/P",1,1,1,"Mars","TRAPPIST-1e",1,0,1,0,1,1,0,0,NA,1,0,0,1,0,0,1,0,0,0,0,NA
"F/1057/S","S","F",1057,5516,"5516_01","Earth",FALSE,"55 Cancri e",21,FALSE,0,0,9,0,630,"Allyny Swanardy",NA,FALSE,1,639,TRUE,"Swanardy",FALSE,1,0,1,0,0,"F/1057/S",1,1,1,"Earth","55 Cancri e",1,1,0,0,NA,0,1,1,1,1,0,0,0,0,NA,1,0,0,1,0,0
"F/1058/P","P","F",1058,5186,"5186_01","Earth",FALSE,"TRAPPIST-1e",21,FALSE,41,651,2,29,0,"Monah Harry",FALSE,TRUE,1,723,TRUE,"Harry",TRUE,1,0,1,0,1,"F/1058/P",1,1,1,"Earth","TRAPPIST-1e",1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,2,2,1,0,0,NA
"F/1058/S","S","F",1058,5521,"5521_01","Earth",FALSE,"TRAPPIST-1e",28,FALSE,0,0,0,676,124,"Ireene Boltertley",FALSE,TRUE,1,800,TRUE,"Boltertley",TRUE,1,0,1,0,1,"F/1058/S",1,1,1,"Earth","TRAPPIST-1e",1,0,0,1,0,0,1,0,0,2,2,1,0,0,NA,1,0,0,1,1,1
"F/1059/P","P","F",1059,5198,"5198_01","Mars",FALSE,"TRAPPIST-1e",45,FALSE,878,0,430,0,0,"Lish Fla",FALSE,TRUE,1,1308,TRUE,"Fla",TRUE,1,0,1,0,1,"F/1059/P",1,1,1,"Mars","TRAPPIST-1e",1,0,0,1,0,0,2,2,1,1,0,0,1,0,0,1,1,1,1,0,0
"F/1059/S","S","F",1059,5522,"5522_03","Earth",FALSE,"TRAPPIST-1e",27,FALSE,508,585,9,NA,0,"Elanie Hinglendez",TRUE,TRUE,3,1102,TRUE,"Hinglendez",TRUE,3,0,2,3,0,"F/1059/S",2,1,2,"Earth","TRAPPIST-1e",2,0,2,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0
"F/1059/S","S","F",1059,5522,"5522_02","Earth",FALSE,"TRAPPIST-1e",20,FALSE,0,0,0,703,0,"Ollip Hinglendez",TRUE,TRUE,2,703,TRUE,"Hinglendez",TRUE,3,0,2,3,0,"F/1059/S",2,1,2,"Earth","TRAPPIST-1e",2,0,2,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0
"F/106/P","P","F",106,491,"0491_01","Earth",FALSE,"PSO J318.5-22",37,FALSE,NA,0,1022,15,0,"Len Cobson",NA,FALSE,1,1037,TRUE,"Cobson",FALSE,1,0,1,0,0,"F/106/P",1,1,1,"Earth","PSO J318.5-22",1,1,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,1,0,0,1,0,0
"F/1060/P","P","F",1060,5201,"5201_01","Earth",FALSE,"TRAPPIST-1e",21,FALSE,1961,96,0,54,40,"Melara Daughtson",FALSE,TRUE,1,2151,TRUE,"Daughtson",TRUE,1,0,1,0,1,"F/1060/P",1,1,1,"Earth","TRAPPIST-1e",1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,2,2,1
"F/1060/S","S","F",1060,5524,"5524_01","Earth",FALSE,"55 Cancri e",36,FALSE,85,0,545,15,0,"Melica Hendrys",TRUE,TRUE,1,645,TRUE,"Hendrys",TRUE,1,0,1,1,0,"F/1060/S",1,1,1,"Earth","55 Cancri e",1,0,1,0,1,0,1,0,0,1,0,0,2,2,1,1,0,0,1,0,0
"F/1061/P","P","F",1061,5204,"5204_01","Earth",FALSE,"PSO J318.5-22",46,FALSE,0,153,NA,0,397,"Jodip Hughriend",FALSE,TRUE,1,550,TRUE,"Hughriend",TRUE,1,0,1,0,1,"F/1061/P",1,1,1,"Earth","PSO J318.5-22",1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1
"F/1061/S","S","F",1061,5526,"5526_01","Earth",FALSE,"TRAPPIST-1e",23,FALSE,0,0,4,145,NA,"Kaye Stroyledgez",FALSE,TRUE,1,149,TRUE,"Stroyledgez",TRUE,2,0,2,1,1,"F/1061/S",1,1,1,"Earth","TRAPPIST-1e",1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0
"F/1062/P","P","F",1062,5206,"5206_02","Earth",FALSE,"PSO J318.5-22",60,FALSE,0,0,789,283,3,"Myrace Briggston",FALSE,TRUE,2,1075,TRUE,"Briggston",TRUE,3,0,2,1,2,"G/841/P",2,1,2,"Earth","PSO J318.5-22",1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0
"F/1062/S","S","F",1062,5536,"5536_01","Mars",TRUE,"TRAPPIST-1e",20,FALSE,0,0,0,0,0,"Walles Pure",TRUE,TRUE,1,0,FALSE,"Pure",TRUE,1,0,1,1,0,"F/1062/S",1,1,1,"Mars","TRAPPIST-1e",1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0
"F/1063/P","P","F",1063,5210,"5210_01","Earth",FALSE,"TRAPPIST-1e",29,FALSE,0,43,693,0,0,NA,TRUE,TRUE,1,736,TRUE,NA,TRUE,1,0,1,1,0,"F/1063/P",1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,NA,1,1,1
"F/1063/S","S","F",1063,5537,"5537_01","Mars",FALSE,"TRAPPIST-1e",50,NA,690,0,30,762,428,"Herms Bancy",FALSE,TRUE,1,1910,TRUE,"Bancy",TRUE,1,0,1,0,1,"F/1063/S",1,1,1,"Mars","TRAPPIST-1e",1,0,0,1,0,0,1,1,1,0,0,NA,1,1,1,1,1,1,1,0,0
"F/1064/P","P","F",1064,5213,"5213_01","Earth",FALSE,"TRAPPIST-1e",25,FALSE,10,0,908,5,0,"Nathy Pottley",TRUE,TRUE,1,923,TRUE,"Pottley",TRUE,1,0,1,1,0,"F/1064/P",1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,1,0,0,0,NA,1,0,0,1,1,1,0,0,NA,1,0,0
"F/1064/S","S","F",1064,5567,"5567_01","Earth",FALSE,"TRAPPIST-1e",19,FALSE,1237,0,0,0,7,"Ela Hopperett",NA,FALSE,1,1244,TRUE,"Hopperett",FALSE,1,0,1,0,0,"F/1064/S",1,1,1,"Earth","TRAPPIST-1e",1,1,0,0,NA,0,1,1,1,0,0,NA,1,0,0,1,0,0,1,1,1
"F/1065/P","P","F",1065,5221,"5221_01","Earth",FALSE,"TRAPPIST-1e",25,FALSE,0,528,8,153,0,"Jilla Herreras",FALSE,TRUE,1,689,TRUE,"Herreras",TRUE,1,0,1,0,1,"F/1065/P",1,1,1,"Earth","TRAPPIST-1e",1,0,0,1,0,0,0,0,NA,0,0,NA,1,1,1,0,0,NA,0,0,NA
"F/1065/S","S","F",1065,5576,"5576_01","Earth",FALSE,"TRAPPIST-1e",20,FALSE,296,0,397,0,1,"Mathy Davens",NA,FALSE,1,694,TRUE,"Davens",FALSE,1,0,1,0,0,"F/1065/S",1,1,1,"Earth","TRAPPIST-1e",1,1,0,0,NA,0,1,0,0,0,0,NA,0,0,NA,0,0,NA,1,1,1
"F/1066/P","P","F",1066,5233,"5233_01","Mars",FALSE,"TRAPPIST-1e",34,FALSE,224,0,995,0,0,"Burbix Bancy",NA,FALSE,1,1219,TRUE,"Bancy",FALSE,1,0,1,0,0,"F/1066/P",1,1,1,"Mars","TRAPPIST-1e",1,1,0,0,NA,0,0,0,NA,1,1,1,1,0,0,1,0,0,0,0,NA
"F/1066/S","S","F",1066,5588,"5588_02","Mars",TRUE,"TRAPPIST-1e",47,FALSE,0,0,0,0,0,"Cobix Cola",NA,FALSE,2,0,FALSE,"Cola",FALSE,5,0,1,0,0,"F/1066/S",5,1,1,"Mars","TRAPPIST-1e",5,5,0,0,NA,3,0,0,NA,1,0,0,0,0,NA,1,1,1,1,0,0
"F/1066/S","S","F",1066,5588,"5588_01","Mars",FALSE,"TRAPPIST-1e",24,FALSE,18,25,0,0,1256,"Weres Cola",NA,FALSE,1,1299,TRUE,"Cola",FALSE,5,0,1,0,0,"F/1066/S",5,1,1,"Mars","TRAPPIST-1e",5,5,0,0,NA,3,0,0,NA,1,0,0,0,0,NA,1,1,1,1,0,0
"F/1066/S","S","F",1066,5588,"5588_03","Mars",TRUE,"TRAPPIST-1e",16,FALSE,0,0,0,0,0,"Cocors Cola",NA,FALSE,3,0,FALSE,"Cola",FALSE,5,0,1,0,0,"F/1066/S",5,1,1,"Mars","TRAPPIST-1e",5,5,0,0,NA,3,0,0,NA,1,0,0,0,0,NA,1,1,1,1,0,0
"F/1066/S","S","F",1066,5588,"5588_05","Mars",TRUE,"TRAPPIST-1e",31,FALSE,0,0,0,0,0,"Fes Cola",NA,FALSE,5,0,FALSE,"Cola",FALSE,5,0,1,0,0,"F/1066/S",5,1,1,"Mars","TRAPPIST-1e",5,5,0,0,NA,3,0,0,NA,1,0,0,0,0,NA,1,1,1,1,0,0
"F/1066/S","S","F",1066,5588,"5588_04","Mars",FALSE,"TRAPPIST-1e",59,FALSE,4,10,1143,0,0,"Libers Dan",NA,FALSE,4,1157,TRUE,"Dan",FALSE,5,0,1,0,0,"F/1066/S",5,1,1,"Mars","TRAPPIST-1e",5,5,0,0,NA,3,0,0,NA,1,0,0,0,0,NA,1,1,1,1,0,0
"F/1067/P","P","F",1067,5234,"5234_01","Mars",FALSE,"TRAPPIST-1e",16,FALSE,271,0,2251,117,0,"Tote Chmad",TRUE,TRUE,1,2639,TRUE,"Chmad",TRUE,1,0,1,1,0,"F/1067/P",1,1,1,"Mars","TRAPPIST-1e",1,0,1,0,1,0,1,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"F/1067/S","S","F",1067,5595,"5595_01","Earth",FALSE,"TRAPPIST-1e",30,FALSE,0,1,0,870,0,"Sonard Craftstens",FALSE,TRUE,1,871,TRUE,"Craftstens",TRUE,1,0,1,0,1,"F/1067/S",1,1,1,"Earth","TRAPPIST-1e",1,0,0,1,0,0,1,1,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"F/1068/P","P","F",1068,5237,"5237_01","Mars",TRUE,"TRAPPIST-1e",14,FALSE,0,0,0,0,0,"Caks Cooki",NA,FALSE,1,0,FALSE,"Cooki",FALSE,1,0,1,0,0,"F/1068/P",1,1,1,"Mars","TRAPPIST-1e",1,1,0,0,NA,1,0,0,NA,0,0,NA,1,1,1,1,1,1,1,0,0
"F/1068/S","S","F",1068,5597,"5597_01","Earth",FALSE,"55 Cancri e",19,FALSE,0,680,0,7,0,"Julin Traverdy",NA,FALSE,1,687,TRUE,"Traverdy",FALSE,1,0,1,0,0,"F/1068/S",1,1,1,"Earth","55 Cancri e",1,1,0,0,NA,0,0,0,NA,1,1,1,1,0,0,0,0,NA,1,1,1
"F/1069/P","P","F",1069,5241,"5241_01","Earth",FALSE,"55 Cancri e",13,FALSE,1,457,93,23,0,"Stelly Logannon",NA,FALSE,1,574,TRUE,"Logannon",FALSE,2,0,2,0,0,"F/1069/P",1,1,2,"Earth","55 Cancri e",1,1,0,0,NA,0,1,1,1,1,1,1,0,0,NA,0,0,NA,0,0,NA
"F/1069/S","S","F",1069,5601,"5601_04","Earth",FALSE,"TRAPPIST-1e",21,FALSE,958,1668,82,0,78,"Vanney Vandan",TRUE,TRUE,4,2786,TRUE,"Vandan",TRUE,5,1,2,5,0,"G/904/S",3,1,2,"Earth","TRAPPIST-1e",1,0,1,0,1,0,0,0,NA,0,0,NA,0,0,NA,1,1,1,0,0,NA
"F/107/P","P","F",107,497,"0497_01","Mars",TRUE,"TRAPPIST-1e",27,FALSE,0,0,0,0,0,"Muebix Mepie",NA,FALSE,1,0,FALSE,"Mepie",FALSE,1,0,1,0,0,"F/107/P",1,1,1,"Mars","TRAPPIST-1e",1,1,0,0,NA,1,1,0,0,0,0,NA,0,0,NA,1,1,1,0,0,0
"F/107/S","S","F",107,576,"0576_01","Earth",FALSE,NA,21,FALSE,0,NA,625,110,0,"Melice Herry",FALSE,TRUE,1,735,TRUE,"Herry",TRUE,1,0,1,0,1,"F/107/S",1,1,1,"Earth",NA,1,0,0,1,0,0,0,0,NA,1,1,1,0,0,0,0,0,NA,0,0,NA
"F/1070/P","P","F",1070,5246,"5246_02","Earth",FALSE,"TRAPPIST-1e",NA,FALSE,0,13,643,47,0,"Jodia Drakeekss",TRUE,TRUE,2,703,TRUE,"Drakeekss",TRUE,2,0,2,2,0,"F/1070/P",1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,1,0,0,0,NA,1,1,1,0,0,NA,0,0,NA,1,1,1
"F/1070/S","S","F",1070,5604,"5604_01","Mars",FALSE,"PSO J318.5-22",28,FALSE,394,35,217,0,0,"Serkex Deeke",NA,FALSE,1,646,TRUE,"Deeke",FALSE,1,0,1,0,0,"F/1070/S",1,1,1,"Mars","PSO J318.5-22",1,1,0,0,NA,0,1,1,1,0,0,NA,1,1,1,1,1,1,0,0,NA
"F/1071/P","P","F",1071,5251,"5251_01","Mars",FALSE,"TRAPPIST-1e",33,FALSE,705,0,1905,13,0,"Murs Nanie",TRUE,TRUE,1,2623,TRUE,"Nanie",TRUE,1,0,1,1,0,"F/1071/P",1,1,1,"Mars","TRAPPIST-1e",1,0,1,0,1,0,0,0,NA,0,0,NA,1,1,1,1,1,1,0,0,NA
"F/1071/S","S","F",1071,5605,"5605_01","Earth",FALSE,"TRAPPIST-1e",13,FALSE,730,0,402,0,0,"Ernice Hurles",NA,FALSE,1,1132,TRUE,"Hurles",FALSE,1,0,1,0,0,"F/1071/S",1,1,1,"Earth","TRAPPIST-1e",1,1,0,0,NA,0,1,1,1,1,1,1,0,0,NA,0,0,NA,1,1,1
"F/1072/P","P","F",1072,5263,"5263_01","Mars",FALSE,"55 Cancri e",28,FALSE,1431,0,39,3,0,"Honjay Sto",NA,FALSE,1,1473,TRUE,"Sto",FALSE,1,0,1,0,0,"F/1072/P",1,1,1,"Mars","55 Cancri e",1,1,0,0,NA,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,NA
"F/1072/S","S","F",1072,5613,"5613_01","Earth",FALSE,"TRAPPIST-1e",32,FALSE,125,874,0,180,1,"Leene Hardonald",TRUE,TRUE,1,1180,TRUE,"Hardonald",TRUE,1,0,1,1,0,"F/1072/S",1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,1,0,0,0,NA,1,1,1,0,0,NA,1,0,0,1,1,1
"F/1073/P","P","F",1073,5265,"5265_01","Earth",FALSE,"TRAPPIST-1e",15,FALSE,0,400,0,0,702,"Tonyn Ashipson",FALSE,TRUE,1,1102,TRUE,"Ashipson",TRUE,1,0,1,0,1,"F/1073/P",1,1,1,"Earth","TRAPPIST-1e",1,0,0,1,0,0,1,1,1,0,0,NA,0,0,NA,0,0,NA,1,1,1
"F/1073/S","S","F",1073,5616,"5616_01","Earth",FALSE,"PSO J318.5-22",25,FALSE,458,240,0,239,0,"Yolace Fryersonis",TRUE,TRUE,1,937,TRUE,"Fryersonis",TRUE,1,0,1,1,0,"F/1073/S",1,1,1,"Earth","PSO J318.5-22",1,0,1,0,1,0,1,0,0,0,0,NA,1,1,1,0,0,NA,0,0,NA
"F/1074/P","P","F",1074,5267,"5267_03","Earth",FALSE,"TRAPPIST-1e",20,FALSE,62,272,1613,88,41,"Gerly Monsoney",NA,FALSE,3,2076,TRUE,"Monsoney",FALSE,3,0,2,0,0,"G/851/P",2,1,1,"Earth","TRAPPIST-1e",1,1,0,0,NA,0,0,0,NA,1,0,0,1,0,0,1,1,1,1,1,1
"F/1074/S","S","F",1074,5617,"5617_01","Earth",FALSE,"TRAPPIST-1e",17,FALSE,2109,0,0,0,41,"Curtle Willynnedy",NA,FALSE,1,2150,TRUE,"Willynnedy",FALSE,1,0,1,0,0,"F/1074/S",1,1,1,"Earth","TRAPPIST-1e",1,1,0,0,NA,0,0,0,NA,1,1,1,1,1,1,1,0,0,1,0,0
"F/1075/P","P","F",1075,5271,"5271_01","Earth",FALSE,"TRAPPIST-1e",28,FALSE,89,3,571,258,0,"Kimmie Thony",FALSE,TRUE,1,921,TRUE,"Thony",TRUE,1,0,1,0,1,"F/1075/P",1,1,1,"Earth","TRAPPIST-1e",1,0,0,1,0,0,1,1,1,1,1,1,0,0,NA,1,1,1,0,0,NA
"F/1075/S","S","F",1075,5618,"5618_01","Earth",FALSE,"TRAPPIST-1e",19,FALSE,0,785,0,0,19,"Jenn Lynnerett",TRUE,TRUE,1,804,TRUE,"Lynnerett",TRUE,1,0,1,1,0,"F/1075/S",1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,1,0,1,0,0,1,1,1,0,0,NA,1,1,1,0,0,NA
"F/1076/P","P","F",1076,5272,"5272_01","Mars",TRUE,"TRAPPIST-1e",20,FALSE,0,0,0,0,0,"Push Winie",TRUE,TRUE,1,0,FALSE,"Winie",TRUE,1,0,1,1,0,"F/1076/P",1,1,1,"Mars","TRAPPIST-1e",1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,3,1,0.333333333333333,1,1,1
"F/1076/S","S","F",1076,5622,"5622_01","Earth",FALSE,"TRAPPIST-1e",68,FALSE,0,0,970,0,0,"Jenn Nolds",TRUE,TRUE,1,970,TRUE,"Nolds",TRUE,1,0,1,1,0,"F/1076/S",1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,1,0,1,1,1,3,1,0.333333333333333,1,1,1,1,0,0,1,0,0
"F/1077/P","P","F",1077,5273,"5273_01","Earth",FALSE,"TRAPPIST-1e",26,FALSE,0,0,827,1,0,"Leony Gallenry",FALSE,TRUE,1,828,TRUE,"Gallenry",TRUE,1,0,1,0,1,"F/1077/P",1,1,1,"Earth","TRAPPIST-1e",1,0,0,1,0,0,3,1,0.333333333333333,1,0,0,1,1,1,1,1,1,1,1,1
"F/1077/S","S","F",1077,5643,"5643_02","Mars",FALSE,"55 Cancri e",18,FALSE,2803,0,17,0,0,NA,FALSE,TRUE,2,2820,TRUE,NA,TRUE,3,0,1,1,2,"F/1077/S",3,1,2,"Mars","TRAPPIST-1e",3,0,1,2,0.333333333333333,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
"F/1077/S","S","F",1077,5643,"5643_01","Mars",FALSE,"TRAPPIST-1e",24,FALSE,158,0,1594,1,0,"Latsts Karte",TRUE,TRUE,1,1753,TRUE,"Karte",TRUE,3,0,1,1,2,"F/1077/S",3,1,2,"Mars","TRAPPIST-1e",3,0,1,2,0.333333333333333,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
"F/1077/S","S","F",1077,5643,"5643_03","Mars",FALSE,"TRAPPIST-1e",15,FALSE,643,0,45,0,10,"Eaturs Karte",FALSE,TRUE,3,698,TRUE,"Karte",TRUE,3,0,1,1,2,"F/1077/S",3,1,2,"Mars","TRAPPIST-1e",3,0,1,2,0.333333333333333,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
"F/1078/P","P","F",1078,5274,"5274_01","Earth",FALSE,"TRAPPIST-1e",25,FALSE,662,34,0,79,148,"Weney Hineyley",FALSE,TRUE,1,923,TRUE,"Hineyley",TRUE,1,0,1,0,1,"F/1078/P",1,1,1,"Earth","TRAPPIST-1e",1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,3,1,0.333333333333333
"F/1078/S","S","F",1078,5645,"5645_01","Earth",FALSE,"TRAPPIST-1e",24,FALSE,0,117,2134,0,0,"Olly Wagnerray",TRUE,TRUE,1,2251,TRUE,"Wagnerray",TRUE,1,0,1,1,0,"F/1078/S",1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,1,0,1,0,0,1,1,1,3,1,0.333333333333333,1,1,1,1,0,0
"F/1079/P","P","F",1079,5277,"5277_01","Earth",FALSE,"TRAPPIST-1e",18,FALSE,0,0,0,87,1232,"Besse Morandry",TRUE,TRUE,1,1319,TRUE,"Morandry",TRUE,1,0,1,1,0,"F/1079/P",1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1
"F/1079/S","S","F",1079,5646,"5646_01","Mars",TRUE,"55 Cancri e",39,FALSE,0,0,0,0,0,NA,TRUE,TRUE,1,0,FALSE,NA,TRUE,1,0,1,1,0,"F/1079/S",1,1,1,"Mars","55 Cancri e",1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0
"F/108/P","P","F",108,505,"0505_01","Earth",FALSE,"TRAPPIST-1e",21,FALSE,15,345,18,486,0,"Paulah Reenez",NA,FALSE,1,864,TRUE,"Reenez",FALSE,1,0,1,0,0,"F/108/P",1,1,1,"Earth","TRAPPIST-1e",1,1,0,0,NA,0,1,1,1,1,0,0,0,0,NA,3,3,1,1,0,0
"F/108/S","S","F",108,579,"0579_01","Earth",FALSE,"TRAPPIST-1e",55,FALSE,53,790,37,0,0,"Greggy Trankliney",TRUE,TRUE,1,880,TRUE,"Trankliney",TRUE,2,0,2,1,1,"F/108/S",1,1,1,"Earth","TRAPPIST-1e",1,0,1,0,1,0,0,0,NA,3,3,1,1,0,0,1,0,0,0,0,NA
"F/1080/P","P","F",1080,5281,"5281_01","Earth",FALSE,"TRAPPIST-1e",30,FALSE,0,6,621,NA,433,"Emmax Haynard",FALSE,TRUE,1,1060,TRUE,"Haynard",TRUE,1,0,1,0,1,"F/1080/P",1,1,1,"Earth","TRAPPIST-1e",1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,NA,1,1,1
"F/1080/S","S","F",1080,5662,"5662_02","Earth",FALSE,"TRAPPIST-1e",31,FALSE,13,0,0,679,0,"Karia Wolferguson",FALSE,TRUE,2,692,TRUE,"Wolferguson",TRUE,2,0,2,1,1,"F/1080/S",1,1,1,"Earth","TRAPPIST-1e",1,0,0,1,0,0,1,0,0,0,0,NA,1,1,1,1,1,1,1,1,1
"F/1081/P","P","F",1081,5288,"5288_01","Earth",FALSE,NA,36,FALSE,1,716,3,0,57,"Thell Masquez",TRUE,TRUE,1,777,TRUE,"Masquez",TRUE,1,0,1,1,0,"F/1081/P",1,1,1,"Earth",NA,1,0,1,0,1,0,0,0,NA,0,0,NA,1,0,0,0,0,NA,1,0,0
"F/1081/S","S","F",1081,5664,"5664_04","Earth",FALSE,"55 Cancri e",16,FALSE,0,642,72,0,3,"Guadae Rochan",NA,FALSE,4,717,TRUE,"Rochan",FALSE,4,0,2,0,0,"G/917/S",3,1,2,"Earth","TRAPPIST-1e",1,1,0,0,NA,0,1,1,1,0,0,NA,1,0,0,0,0,NA,1,0,0
"F/1082/P","P","F",1082,5289,"5289_01","Mars",FALSE,"TRAPPIST-1e",24,FALSE,54,370,725,0,0,"Mounch Curie",NA,FALSE,1,1149,TRUE,"Curie",FALSE,1,0,1,0,0,"F/1082/P",1,1,1,"Mars","TRAPPIST-1e",1,1,0,0,NA,0,0,0,NA,1,0,0,1,1,1,1,1,1,0,0,NA
"F/1082/S","S","F",1082,5665,"5665_01","Earth",FALSE,"TRAPPIST-1e",17,FALSE,18,2,0,0,1020,"Derry Bulliamoses",NA,FALSE,1,1040,TRUE,"Bulliamoses",FALSE,1,0,1,0,0,"F/1082/S",1,1,1,"Earth","TRAPPIST-1e",1,1,0,0,NA,0,0,0,NA,1,1,1,0,0,NA,1,0,0,1,1,1
